6.7,0.020728,0.12857,0.45141
6.8,0.024052,0.12592,0.44445
6.9,0.027611,0.12362,0.42814
7,0.031282,0.12154,0.40501
7.1,0.034935,0.11958,0.37774
7.2,0.03845,0.11761,0.34859
7.3,0.041734,0.11557,0.31928
7.4,0.044716,0.11341,0.29098
7.5,0.04735,0.1111,0.26437
7.6,0.049609,0.10862,0.23974
7.7,0.051484,0.10599,0.21716
7.8,0.05298,0.10321,0.19661
7.9,0.054109,0.1003,0.17796
8,0.054892,0.09729,0.16106
8.1,0.055354,0.0942,0.14575
8.2,0.055523,0.091055,0.13188
8.3,0.055426,0.087877,0.11933
8.4,0.055093,0.084689,0.10797
8.5,0.054551,0.081509,0.097691
8.6,0.053827,0.078354,0.088393
8.7,0.052946,0.075238,0.079987
8.8,0.051933,0.072174,0.072379
8.9,0.050807,0.069172,0.065499
9,0.049592,0.066242,0.059268
9.1,0.048302,0.063389,0.053636
9.2,0.046957,0.060621,0.048533
9.3,0.045568,0.057938,0.043919
9.4,0.044151,0.055347,0.03974
9.5,0.042715,0.052845,0.035961
9.6,0.041272,0.050437,0.032539
9.7,0.039829,0.048119,0.029442
9.8,0.038393,0.045893,0.02664
9.9,0.036971,0.043757,0.024104
10,0.035569,0.041709,0.02181
10.1,0.03419,0.039748,0.019733
10.2,0.032838,0.037871,0.017855
10.3,0.031517,0.036075,0.016155
10.4,0.030228,0.034359,0.014618
10.5,0.028974,0.03272,0.013226
10.6,0.027755,0.031154,0.011968
10.7,0.026575,0.02966,0.010828
10.8,0.025431,0.028235,0.0097977
10.9,0.024327,0.026876,0.008865
11,0.02326,0.025581,0.0080212
11.1,0.022232,0.024346,0.0072576
11.2,0.021241,0.023169,0.0065667
11.3,0.020288,0.022048,0.0059416
11.4,0.019372,0.02098,0.005376
11.5,0.018493,0.019963,0.0048643
11.6,0.017648,0.018994,0.0044013
11.7,0.016838,0.018072,0.0039824
11.8,0.016062,0.017195,0.0036033
11.9,0.015318,0.016359,0.0032603
12,0.014606,0.015564,0.0029499
12.1,0.013925,0.014807,0.0026692
12.2,0.013273,0.014086,0.0024149
12.3,0.01265,0.013401,0.0021849
12.4,0.012054,0.012748,0.0019769
12.5,0.011485,0.012128,0.0017885
12.6,0.010942,0.011537,0.0016182
12.7,0.010423,0.010975,0.0014641
12.8,0.0099274,0.01044,0.0013246
12.9,0.0094547,0.0099316,0.0011985
13,0.0090037,0.0094476,0.0010843
13.1,0.0085735,0.0089871,0.00098108
13.2,0.0081632,0.0085491,0.0008877
13.3,0.0077721,0.0081323,0.00080315
13.4,0.0073992,0.0077359,0.0007267
13.5,0.0070437,0.0073587,0.0006575
13.6,0.006705,0.007,0.00059487
13.7,0.0063822,0.0066587,0.00053824
13.8,0.0060746,0.006334,0.00048691
13.9,0.0057817,0.0060251,0.00044046
14,0.0055026,0.0057313,0.00039851
14.1,0.0052368,0.0054518,0.00036047
14.2,0.0049836,0.0051859,0.00032606
14.3,0.0047426,0.004933,0.00029498
14.4,0.004513,0.0046924,0.00026686
14.5,0.0042944,0.0044636,0.00024138
14.6,0.0040864,0.0042459,0.00021837
14.7,0.0038883,0.0040388,0.00019758
14.8,0.0036997,0.0038418,0.00017874
14.9,0.0035202,0.0036545,0.00016171
15,0.0033493,0.0034762,0.00014632
15.1,0.0031867,0.0033067,0.00013237
15.2,0.0030319,0.0031454,0.00011975
15.3,0.0028846,0.002992,0.00010836
15.4,0.0027444,0.0028461,9.8026e-05
15.5,0.002611,0.0027073,8.8675e-05
15.6,0.002484,0.0025752,8.0227e-05
15.7,0.0023632,0.0024496,7.2555e-05
15.8,0.0022482,0.0023301,6.5581e-05
15.9,0.0021388,0.0022164,5.927e-05
16,0.0020347,0.0021082,5.3576e-05
16.1,0.0019357,0.0020054,4.8467e-05
16.2,0.0018414,0.0019075,4.3771e-05
16.3,0.0017517,0.0018144,3.9522e-05
16.4,0.0016663,0.0017259,3.5691e-05
16.5,0.0015852,0.0016417,3.2259e-05
16.6,0.0015079,0.0015616,2.9176e-05
16.7,0.0014344,0.0014854,2.6346e-05
16.8,0.0013645,0.0014129,2.3793e-05
16.9,0.001298,0.0013439,2.15e-05
17,0.0012348,0.0012784,1.9453e-05
17.1,0.0011746,0.001216,1.7597e-05
17.2,0.0011173,0.0011567,1.5906e-05
17.3,0.0010628,0.0011002,1.4382e-05
17.4,0.001011,0.0010465,1.3011e-05
17.5,0.00096175,0.00099551,1.1783e-05
17.6,0.00091485,0.00094693,1.0658e-05
17.7,0.00087023,0.00090073,9.6394e-06
17.8,0.0008278,0.00085678,8.719e-06
17.9,0.00078744,0.00081499,7.8892e-06
18,0.00074905,0.00077524,7.1395e-06
18.1,0.00071252,0.00073741,6.4531e-06
18.2,0.00067776,0.00070142,5.8313e-06
18.3,0.00064471,0.0006672,5.2701e-06
18.4,0.00061327,0.00063466,4.7666e-06
18.5,0.00058335,0.00060367,4.301e-06
18.6,0.00055486,0.00057418,3.8697e-06
18.7,0.00052775,0.00054612,3.4773e-06
18.8,0.00050197,0.00051943,3.1228e-06
18.9,0.00047745,0.00049405,2.8059e-06
19,0.00045414,0.00046993,2.5277e-06
19.1,0.00043199,0.00044699,2.2822e-06
19.2,0.00041085,0.00042512,2.0407e-06
19.3,0.00039075,0.00040432,1.8224e-06
19.4,0.00037163,0.00038453,1.6268e-06
19.5,0.00035346,0.00036572,1.4543e-06
19.6,0.00033619,0.00034785,1.3055e-06
19.7,0.00031979,0.00033088,1.182e-06
19.8,0.00030416,0.00031471,1.0623e-06
19.9,0.00028928,0.00029931,9.5112e-07
20,0.00027512,0.00028466,8.5241e-07
20.1,0.00026167,0.00027074,7.6558e-07
20.2,0.00024888,0.00025751,6.9024e-07
20.3,0.00023674,0.00024494,6.2625e-07
20.4,0.00022519,0.000233,5.7051e-07
20.5,0.00021418,0.00022161,5.1686e-07
20.6,0.00020371,0.00021077,4.6897e-07
20.7,0.00019376,0.00020047,4.2612e-07
20.8,0.00018429,0.00019068,3.8771e-07
20.9,0.0001753,0.00018138,3.5321e-07
21,0.00016676,0.00017254,3.2221e-07
21.1,0.00015862,0.00016411,2.9348e-07
21.2,0.00015087,0.0001561,2.6705e-07
21.3,0.0001435,0.00014847,2.4273e-07
21.4,0.00013649,0.00014122,2.2033e-07
21.5,0.00012982,0.00013432,1.9974e-07
21.6,0.00012349,0.00012777,1.8093e-07
21.7,0.00011747,0.00012154,1.6335e-07
21.8,0.00011173,0.0001156,1.4643e-07
21.9,0.00010627,0.00010995,1.3077e-07
22,0.00010107,0.00010458,1.1646e-07
22.1,9.6136e-05,9.9466e-05,1.0367e-07
22.2,9.1443e-05,9.461e-05,9.2606e-08
22.3,8.6986e-05,8.9998e-05,8.3472e-08
22.4,8.2714e-05,8.5578e-05,7.1284e-08
22.5,7.8646e-05,8.1369e-05,5.9736e-08
22.6,7.4774e-05,7.7362e-05,4.895e-08
22.7,7.1089e-05,7.3549e-05,3.9091e-08
22.8,6.7585e-05,6.9924e-05,3.0362e-08
22.9,6.4256e-05,6.6478e-05,2.3008e-08
23,6.1095e-05,6.3208e-05,1.7316e-08
23.1,5.81e-05,6.0109e-05,1.3612e-08
23.2,5.5266e-05,5.7177e-05,1.2263e-08
23.3,5.2534e-05,5.4351e-05,7.9078e-09
23.4,4.9927e-05,5.1654e-05,3.3997e-09
23.5,4.7447e-05,4.9088e-05,-4.7305e-10
23.6,4.5088e-05,4.6648e-05,-3.6534e-09
23.7,4.2849e-05,4.4331e-05,-6.0731e-09
23.8,4.0724e-05,4.2132e-05,-7.6523e-09
23.9,3.8712e-05,4.0051e-05,-8.3001e-09
24,3.681e-05,3.8084e-05,-7.9138e-09
24.1,3.5018e-05,3.6229e-05,-6.3798e-09
24.2,3.3293e-05,3.4445e-05,-5.6056e-09
24.3,3.1639e-05,3.2735e-05,-5.2452e-09
24.4,3.0068e-05,3.1109e-05,-4.6558e-09
24.5,2.8576e-05,2.9565e-05,-3.8859e-09
24.6,2.7159e-05,2.81e-05,-2.986e-09
24.7,2.5816e-05,2.6711e-05,-2.008e-09
24.8,2.4545e-05,2.5396e-05,-1.0056e-09
24.9,2.3344e-05,2.4153e-05,-3.433e-11
25,2.2211e-05,2.2981e-05,8.4888e-10
25.1,2.1128e-05,2.1861e-05,1.8004e-09
25.2,2.0088e-05,2.0784e-05,2.8435e-09
25.3,1.9099e-05,1.9762e-05,3.799e-09
25.4,1.816e-05,1.879e-05,4.6321e-09
25.5,1.7268e-05,1.7867e-05,5.3079e-09
25.6,1.6422e-05,1.6991e-05,5.7918e-09
25.7,1.5619e-05,1.6161e-05,6.0494e-09
25.8,1.4858e-05,1.5373e-05,6.0463e-09
25.9,1.4138e-05,1.4628e-05,5.7483e-09
26,1.3452e-05,1.3919e-05,5.3701e-09
26.1,1.2794e-05,1.3238e-05,5.194e-09
26.2,1.2168e-05,1.259e-05,4.9174e-09
26.3,1.1572e-05,1.1973e-05,4.5541e-09
26.4,1.1006e-05,1.1387e-05,4.1217e-09
26.5,1.0467e-05,1.083e-05,3.6403e-09
26.6,9.9557e-06,1.03e-05,3.1339e-09
26.7,9.47e-06,9.7979e-06,2.629e-09
26.8,9.0095e-06,9.3214e-06,2.1559e-09
26.9,8.5717e-06,8.8684e-06,1.6833e-09
27,8.1503e-06,8.4324e-06,1.0331e-09
27.1,7.749e-06,8.0171e-06,3.9539e-10
27.2,7.3669e-06,7.6217e-06,-2.0809e-10
27.3,7.0034e-06,7.2456e-06,-7.5364e-10
27.4,6.6579e-06,6.8881e-06,-1.2158e-09
27.5,6.3298e-06,6.5486e-06,-1.5671e-09
27.6,6.0187e-06,6.2267e-06,-1.7785e-09
27.7,5.7243e-06,5.9222e-06,-1.8189e-09
27.8,5.4451e-06,5.6334e-06,-1.734e-09
27.9,5.1637e-06,5.3423e-06,-2.4607e-09
28,4.8941e-06,5.0633e-06,-3.1773e-09
28.1,4.6359e-06,4.7961e-06,-3.8723e-09
28.2,4.3886e-06,4.5403e-06,-4.5339e-09
28.3,4.1523e-06,4.2957e-06,-5.1492e-09
28.4,3.9266e-06,4.0622e-06,-5.7049e-09
28.5,3.7115e-06,3.8398e-06,-6.1867e-09
28.6,3.5071e-06,3.6283e-06,-6.5798e-09
28.7,3.3135e-06,3.428e-06,-6.8684e-09
28.8,3.1308e-06,3.239e-06,-7.0361e-09
28.9,2.9594e-06,3.0617e-06,-7.0659e-09
29,2.7996e-06,2.8964e-06,-6.9399e-09
29.1,2.6518e-06,2.7435e-06,-6.6395e-09
29.2,2.5165e-06,2.6036e-06,-6.1453e-09
29.3,2.3944e-06,2.4773e-06,-5.4374e-09
29.4,2.276e-06,2.3548e-06,-4.8208e-09
29.5,2.1637e-06,2.2386e-06,-4.2231e-09
29.6,2.0587e-06,2.13e-06,-3.609e-09
29.7,1.9603e-06,2.0283e-06,-3.0078e-09
29.8,1.8678e-06,1.9326e-06,-2.4523e-09
29.9,1.7804e-06,1.8422e-06,-1.9788e-09
30,1.6973e-06,1.7561e-06,-1.6271e-09
