8.2,0.054671,0.091389,0.20285
8.3,0.055976,0.088265,0.18873
8.4,0.057142,0.085086,0.16566
8.5,0.05758,0.081882,0.14337
8.6,0.057653,0.078673,0.12106
8.7,0.056279,0.075437,0.10143
8.8,0.05451,0.072294,0.086036
8.9,0.051482,0.069208,0.069297
9,0.048458,0.066325,0.060148
9.1,0.045444,0.063542,0.046001
9.2,0.043169,0.06092,0.040626
9.3,0.042088,0.058334,0.030229
9.4,0.041793,0.055817,0.030306
9.5,0.042401,0.053322,0.029896
9.6,0.043124,0.050881,0.037014
9.7,0.043728,0.048511,0.042632
9.8,0.044276,0.046219,0.045174
9.9,0.044061,0.044043,0.044618
10,0.043919,0.041981,0.036805
10.1,0.04247,0.040032,0.031919
10.2,0.040977,0.038216,0.0217
10.3,0.03837,0.03646,0.017025
10.4,0.036219,0.034846,0.0040606
10.5,0.034048,0.033237,-0.0067808
10.6,0.032406,0.031756,-0.026677
10.7,0.030838,0.030208,-0.04064
10.8,0.028827,0.02874,-0.055958
10.9,0.026762,0.027189,-0.059024
11,0.024284,0.025741,-0.060916
11.1,0.022252,0.024298,-0.053738
11.2,0.020312,0.023014,-0.048233
11.3,0.018441,0.021811,-0.03698
11.4,0.01686,0.020742,-0.025856
11.5,0.014852,0.019756,-0.01012
11.6,0.013821,0.018832,0.0035364
11.7,0.0123,0.017961,0.017087
11.8,0.011952,0.017084,0.023187
11.9,0.010753,0.016235,0.0287
12,0.010295,0.015367,0.026575
12.1,0.0090831,0.014552,0.027294
12.2,0.0085425,0.013773,0.021578
12.3,0.0078906,0.013083,0.019085
12.4,0.0077899,0.012469,0.011761
12.5,0.0078404,0.011921,0.008689
12.6,0.0078683,0.011452,0.0047969
12.7,0.0078683,0.011005,0.007417
12.8,0.0074692,0.010643,0.011233
12.9,0.0070853,0.010274,0.021285
13,0.0067127,0.0099783,0.031207
13.1,0.0065926,0.0096437,0.043623
13.2,0.0068445,0.009312,0.051276
13.3,0.006999,0.0088829,0.0548
13.4,0.0073009,0.0083499,0.047749
13.5,0.0072873,0.0077157,0.034919
13.6,0.00751,0.0069945,0.012436
13.7,0.0077861,0.0063365,-0.0067099
13.8,0.0081013,0.0057407,-0.027637
13.9,0.0081251,0.005367,-0.033717
14,0.0072958,0.0050821,-0.036304
14.1,0.0059177,0.0049811,-0.022307
14.2,0.0040232,0.0048637,-0.0089519
14.3,0.0026873,0.004837,0.011363
14.4,0.0019594,0.0047441,0.022428
14.5,0.0023394,0.0046819,0.031384
14.6,0.002901,0.0045444,0.030013
14.7,0.0037263,0.0043715,0.026506
14.8,0.0036497,0.0041442,0.018505
14.9,0.0036314,0.0038718,0.0096209
15,0.0027992,0.0036177,0.00040277
15.1,0.0027598,0.0033559,-0.010039
15.2,0.0023358,0.0031649,-0.015723
15.3,0.0027263,0.0029723,-0.019893
15.4,0.0025604,0.0028461,-0.015944
15.5,0.0026924,0.0026726,-0.011819
15.6,0.0025218,0.0025289,-0.0046872
15.7,0.0026099,0.0023109,-0.0022463
15.8,0.0029006,0.0021453,-0.00011406
15.9,0.0029516,0.0020007,-0.0012082
16,0.0029169,0.0019811,0.0017101
16.1,0.0020701,0.0020808,0.0061709
16.2,0.0014153,0.0022465,0.017513
16.3,0.00080723,0.0024506,0.02842
16.4,0.0012317,0.0025309,0.038244
16.5,0.0024131,0.0024892,0.038563
16.6,0.0041771,0.0022593,0.029522
16.7,0.006173,0.0019122,0.014258
16.8,0.0077106,0.0015682,-0.0020915
16.9,0.0088922,0.0012479,-0.0098166
17,0.0090396,0.0011078,-0.011745
17.1,0.0085594,0.0009967,-0.0048175
17.2,0.0068982,0.0010202,0.00024254
17.3,0.0050561,0.00098738,0.0043332
17.4,0.0026579,0.0010091,0.0020156
17.5,0.0013157,0.00097551,-0.0039464
17.6,0.00014171,0.000957,-0.011446
17.7,0.00057809,0.00090024,-0.018113
17.8,0.00091492,0.0008241,-0.018886
17.9,0.0020987,0.00073678,-0.012587
18,0.0024468,0.00065209,0.0023652
18.1,0.0026654,0.00059154,0.024945
18.2,0.0019957,0.00055343,0.050018
18.3,0.0010854,0.00052991,0.074406
18.4,0.00015977,0.00053998,0.08961
18.5,-0.00037549,0.00055716,0.092102
18.6,-4.7469e-05,0.00062293,0.078965
18.7,0.0009564,0.00065542,0.051529
18.8,0.0025061,0.00069032,0.020249
18.9,0.0039386,0.00063625,-0.010987
19,0.0044714,0.00057657,-0.027543
19.1,0.003987,0.00048884,-0.037462
19.2,0.001929,0.0004693,-0.032699
19.3,-0.00034524,0.00049467,-0.032365
19.4,-0.0028221,0.00056746,-0.024597
19.5,-0.0035718,0.00062956,-0.027055
19.6,-0.0031235,0.00063211,-0.018772
19.7,-0.00080536,0.0005963,-0.01927
19.8,0.0015842,0.00050688,-0.0065851
19.9,0.0036502,0.00048685,-0.0049112
20,0.0037154,0.00048951,0.0057968
20.1,0.0025057,0.00060544,0.0027969
20.2,-0.00018846,0.00069915,0.0036378
20.3,-0.0021783,0.0007878,-0.0055533
20.4,-0.0036829,0.00076229,-0.010265
20.5,-0.0030306,0.00065951,-0.014213
20.6,-0.0019918,0.00047885,-0.013172
20.7,0.00043392,0.00029448,-0.0076114
20.8,0.0019038,0.0001314,-0.0050256
20.9,0.0039345,4.2066e-05,0.0015929
21,0.0045301,5.3228e-06,0.0026025
21.1,0.0055629,4.1583e-05,0.013493
21.2,0.0055042,0.00010661,0.020659
21.3,0.0059297,0.00020002,0.03864
21.4,0.0057628,0.0002726,0.048312
21.5,0.0059304,0.00031452,0.062387
21.6,0.005478,0.00029105,0.06195
21.7,0.0051941,0.00023501,0.059384
21.8,0.0040944,0.00015698,0.041376
21.9,0.0036832,0.0001258,0.021245
22,0.00254,0.00015627,-0.0035951
22.1,0.0027411,0.00026596,-0.021972
22.2,0.0019422,0.00043469,-0.031221
22.3,0.0023605,0.00060523,-0.031029
22.4,0.0013708,0.0007623,-0.022021
22.5,0.0014949,0.00082956,-0.011016
22.6,0.00096529,0.00087187,0.00061309
22.7,0.0019003,0.00082206,0.01112
22.8,0.0030592,0.00082836,0.019861
22.9,0.0045657,0.00076203,0.029844
23,0.0054666,0.00079249,0.035845
23.1,0.0047348,0.00070741,0.040287
23.2,0.0030538,0.00070789,0.036674
23.3,0.00020453,0.00058064,0.02939
23.4,-0.0020137,0.00055807,0.016809
23.5,-0.0035525,0.00044853,0.0043439
23.6,-0.0037641,0.00045111,-0.0077898
23.7,-0.0030157,0.0003731,-0.016001
23.8,-0.0019849,0.0003417,-0.021491
23.9,-0.00054544,0.00017397,-0.021368
24,0.00031285,-2.4604e-05,-0.019587
24.1,0.0014307,-0.00033697,-0.011972
24.2,0.0018388,-0.00058719,-0.0034666
24.3,0.0024873,-0.00075966,0.012434
24.4,0.0027425,-0.00070432,0.028904
24.5,0.003203,-0.00050516,0.048362
24.6,0.0036997,-0.00016246,0.058228
24.7,0.0042587,0.00012053,0.058614
24.8,0.0048954,0.00033105,0.041372
24.9,0.0052827,0.00033624,0.016928
25,0.0052325,0.00023963,-0.012512
25.1,0.0045341,1.8993e-05,-0.032622
25.2,0.0029344,-0.00017618,-0.044068
25.3,0.0010311,-0.00036702,-0.04334
25.4,-0.0010029,-0.00044724,-0.038649
25.5,-0.0020571,-0.00050942,-0.031908
25.6,-0.0021428,-0.0004834,-0.029792
25.7,-0.0009682,-0.00048865,-0.027307
25.8,0.0007251,-0.00044183,-0.027678
25.9,0.0022969,-0.00041261,-0.020437
26,0.0030705,-0.0003399,-0.012889
26.1,0.0026125,-0.00024197,0.00013786
26.2,0.0012787,-0.00014033,0.0074994
26.3,-0.00038783,-1.4835e-05,0.0078383
26.4,-0.0015125,6.1312e-05,-0.00071866
26.5,-0.0015214,0.00013839,-0.018228
26.6,-0.00085726,0.00015754,-0.0329
26.7,0.00032659,0.00017162,-0.044175
26.8,0.00051402,0.0001573,-0.040677
26.9,0.00026123,0.00014346,-0.027794
27,-0.0012348,0.00011594,-0.0062458
27.1,-0.0024103,9.0677e-05,0.015579
27.2,-0.0035985,5.3573e-05,0.031363
27.3,-0.0038735,4.0486e-05,0.039703
27.4,-0.003849,3.1832e-05,0.039194
27.5,-0.0033737,5.9775e-05,0.035587
27.6,-0.0028798,8.6694e-05,0.03137
27.7,-0.0019538,0.00010337,0.031184
27.8,-0.00094363,9.0839e-05,0.035344
27.9,0.00062303,1.9563e-05,0.043446
28,0.0018394,-4.1107e-05,0.051269
28.1,0.0028006,-0.00011653,0.056053
28.2,0.0027798,-7.1286e-05,0.053831
28.3,0.0019319,1.5072e-06,0.04554
28.4,0.00062924,0.00019654,0.03362
28.5,-0.00099233,0.00032574,0.021736
28.6,-0.0020716,0.0004764,0.014965
28.7,-0.0030624,0.00048451,0.012439
28.8,-0.0033272,0.00049731,0.015125
28.9,-0.0037804,0.00040448,0.01848
29,-0.0036902,0.00032934,0.019402
29.1,-0.0039606,0.00019318,0.01752
29.2,-0.0035049,4.8284e-05,0.0087796
29.3,-0.0032779,-7.782e-05,0.0015977
29.4,-0.0023468,-0.00019793,-0.0083927
29.5,-0.0016029,-0.00014847,-0.0080388
29.6,-0.00068923,-8.3485e-05,-0.0062294
29.7,0.00061873,0.00036359,0.01065
29.8,0.00083045,0.00050215,0.020634
29.9,0.0045561,0.0018279,0.06091
30,-0.00044261,0.00051442,0.037963
